,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
643,Ninja Boy 2,GB,Culture Brain,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 93,N/A
644,NINJA BROS.,XBL,Microsoft,dot zo games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 09,N/A
645,Ninja Captains,DS,Nordcurrent,In-house,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Oct 09,N/A
646,Ninja Chop!!,XBL,Microsoft,zerozerozero,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 10,N/A
647,Ninja Combat,VC,D4 Enterprise,ADK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 08,N/A
648,Ninja Combat,NG,SNK,ADK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 91,N/A
649,Ninja Combat (CD),NG,ADK,ADK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 94,N/A
650,Ninja Commando,NG,SNK,ADK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th May 92,N/A
651,Ninja Commando,VC,D4 Enterprise,ADK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 08,N/A
652,Ninja Commando (CD),NG,ADK,ADK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 94,N/A
653,Ninja Crusaders,NES,Sammy Corporation,NMK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 90,N/A
654,Ninja Gaiden,GG,Sega,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
655,Ninja Gaiden,NES,Konami,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 89,N/A
656,Ninja Gaiden,VC,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 07,N/A
657,Ninja Gaiden,Lynx,Tecmo,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 91,N/A
658,Ninja Gaiden,MS,Sega,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
659,Ninja Gaiden (Arcade),VC,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 09,N/A
660,Ninja Gaiden Black,XBL,Tecmo,Team Ninja,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Feb 08,N/A
661,Ninja Gaiden II: The Dark Sword of Chaos,NES,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 90,N/A
662,Ninja Gaiden II: The Dark Sword of Chaos,VC,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 07,N/A
663,Ninja Gaiden III,X360,Unknown,Team Ninja,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
664,Ninja Gaiden III,PS3,Unknown,Team Ninja,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
665,Ninja Gaiden III: The Ancient Ship of Doom,NES,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 91,N/A
666,Ninja Gaiden III: The Ancient Ship of Doom,VC,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 08,N/A
667,Ninja Gaiden III: The Ancient Ship of Doom,Lynx,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
668,Ninja Gaiden Shadow,GB,Tecmo,Natsume,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 91,N/A
669,Ninja Gaiden Trilogy,SNES,Tecmo,Team Ninja,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 95,N/A
670,Ninja Golf,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
671,Ninja Guardian,XBL,Microsoft,Phoenix Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 09,N/A
672,Ninja Jaja Marukun: Onigiri Ninpouchou,PS,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 97,N/A
673,Ninja Jaja Marukun: Onigiri Ninpouchou Gold,SAT,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 97,N/A
674,Ninja JaJaMaru-kun,VC,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 07,N/A
675,Ninja JaJaMaru-kun,NES,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 85,N/A
676,Ninja JaJaMaru-kun: Pen wa Ken Yorimo Kyoushidegozaru,DS,Unknown,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
677,Ninja JaJaMaru: Ginga Daisakusen,NES,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 91,N/A
678,Ninja Kid,NES,Bandai,TOSE Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 86,N/A
679,Ninja Reflex: SteamWorks Edition,PC,Nunchuk Games,Sanzaru Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 08,N/A
680,Ninja Ryuukenden,PCE,Hudson Soft,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 92,N/A
681,Ninja Ryuukenden,VC,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 09,N/A
682,Ninja Saga,And,1st Playable,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 12,N/A
683,Ninja Sneaking,XBL,Microsoft,WINGLAY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 11,N/A
684,Ninja Spirit,PCE,NEC,Irem Software Engineering,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
685,Ninja Spirit,VC,Irem Software Engineering,Irem Software Engineering,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 07,N/A
686,Ninja Taro,GB,Sammy Corporation,NMK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 92,N/A
687,NINJA TRAIN,XBL,Microsoft,dot zo games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 09,N/A
688,Ninja UP!,And,Gameloft,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 14,N/A
689,Ninja Volley 2,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 14,N/A
690,Ninja-Kun: Ashura no Shou,NES,UPL,UPL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th May 88,N/A
691,Ninja-Kun: Ashura no Shou,VC,Jaleco,UPL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th May 09,N/A
692,Ninjabee Critic's Choice Collection,X360,Unknown,NinjaBee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
693,Ninjabread Man,PS2,Metro 3D,Data Design Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Oct 05,N/A
694,Ninjabread Man,PC,Data Design Interactive,Data Design Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 05,N/A
695,Ninjah,XBL,Unknown,Big Stupid Face,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
696,Ninjamurai,PSN,Unknown,Open Emotion Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 11,N/A
697,NinJump,And,Backflip Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 10,N/A
698,NinJump Deluxe,And,Backflip Studios,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 12,N/A
699,Ninku,GB,Tomy Corporation,Tomy Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 95,N/A
700,Ninku,GG,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 95,N/A
701,Ninku,PS,Tomy Corporation,Tomy Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 95,N/A
702,Ninku 2: Tenkuuryuu e no Michi,GG,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 95,N/A
703,Ninku Dai-2-Tama: Ninku Sensouhen,GB,Tomy Corporation,Tomy Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 95,N/A
704,Ninku Gaiden: Hiroyuki Daikatsugeki,GG,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 95,N/A
705,Ninku: Tsuyokina Yatsura No Daigekitotsu!,SAT,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 96,N/A
706,Ninpu Sentai Hurricanger,PS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 02,N/A
707,Nintama Rantarou,SNES,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 95,N/A
708,Nintama Rantarou 2,SNES,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 96,N/A
709,Nintama Rantarou 3,SNES,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 97,N/A
710,Nintama Rantarou 64 Game Gallery,N64,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 00,N/A
711,Nintama Rantarou GB,GB,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 95,N/A
712,Nintama Rantarou GB: Eawase Challenge Puzzle,GB,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jun 98,N/A
713,Nintama Rantarou Special,SNES,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 96,N/A
714,Nintama Rantarou: Ninjutsu Gakuen ni Nyuugaku Shiyou no Dan,GB,ASK,Polygon Magic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 01,N/A
715,Nintendo Countdown Calendar,DSiW,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 10,N/A
716,Nintendo DSi 99Bullets,DSiW,Unknown,EnjoyUp Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
717,Nintendo DSi Instrument Tuner,DSiW,Nintendo,Nintendo / Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 10,N/A
718,Nintendo DSi Instrument Tuner,MSD,GameTek,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93,N/A
719,Nintendo DSi Jagged Alliance,DSiW,Unknown,Cypronia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
720,Nintendo DSi Metronome,DSiW,Nintendo,Nintendo / Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 10,N/A
721,Nintendo GameCube Preview Disc,GC,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03,N/A
722,Nintendo World Cup,GB,Nintendo,Technos Japan Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 91,N/A
723,Nintendo World Cup,VC,Arc System Works,Technos Japan Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 08,N/A
724,Nintendogs + Cats: Toy Poodle & New Friends,3DS,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 13,16th Jan 18
725,Nintengirls: College Girl & Friends,DS,Nintendo,Nintendo EAD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Oct 75,N/A
726,Nippon Daihyou Team: Eikou no Eleven,GB,Tomy Corporation,Jupiter Multimedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 98,N/A
727,Nippon Futsal League Kounin: Minna no DS Futsal,DS,Jorudan,Jorudan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 08,N/A
728,Nippon Futsal League Kounin: Minna no DS Futsal 2,DS,Jorudan,Jorudan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 09,N/A
729,Nippon Pro Mahjong Renmei Dankurai Nintei: Heisei Mahjong-Shou,DC,Micronet,Micronet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 00,N/A
730,Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi,PS,Naxat Soft,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 97,N/A
731,Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi,SAT,Naxat Soft,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 97,N/A
732,Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi,PSN,Naxat Soft,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Sep 09,N/A
733,Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi 2,PS,Chat Noir,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 99,N/A
734,Nippon Pro Mahjong Renmei Kounin: Tetsuman,WS,Kaga Tech,Kaga Tech,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 99,N/A
735,Nippon Pro Mahjong Renmei Kounin: Tetsuman Advance ~Menkyo Kaiden Series~,GBA,Kaga Tech,Kaga Tech,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 02,N/A
736,Nippon Pro Mahjong Renmei Kounin: Tetsuman Menkyo Minnaten,DC,Naxat Soft,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 99,N/A
737,Nippon Shuzan Renmei Kanshuu: Itsudemo Soroban DS,DS,Unknown,Suzak,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jun 08,N/A
738,Nippon Suugaku Kentei Kyoukai Kounin: Suuken DS - Otona ga Tokenai!? Kodomo no Sansuu,DS,Rocket Company,Rocket Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 08,N/A
739,Nishikaze no Kyoushikyouku,DC,SoftMax,SoftMax,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 01,N/A
740,Nitrobike,PS2,Ubisoft,Left Field Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Oct 08,N/A
741,NIV Bible & the 20 Lost Levels of Joshua,GB,Wisdom Tree,Wisdom Tree,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
742,Nizu no Senritsu Portable,PSP,CyberFront,CyberFront,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Dec 09,N/A
743,Nizu no Senritsu Portable,PSN,CyberFront,CyberFront,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 10,N/A
744,Nizu no Senritsu Portable 2: Hi no Kioku,PSN,CyberFront,CyberFront,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 10,N/A
745,NL East 4,PC,EA Sports,EA Sports,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03,N/A
746,NLL Lacrosse 2010,XBL,Microsoft,Carlo Sunseri,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 10,N/A
747,No Escape,SNES,Sony Imagesoft,Bits Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94,N/A
748,No Escape!,2600,Imagic,Imagic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
749,No Fate! Only the Power of Will,PSN,Alchemist,Alchemist,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 10,N/A
750,No Fear Downhill Mountain Biking,GB,THQ,Codemasters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 01,N/A
751,No Frills Cross Sums,XBL,Microsoft,JeBuS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 09,N/A
752,No Frills Sudoku,XBL,Microsoft,JeBuS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 08,N/A
753,No Girls Allowed,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 14,N/A
754,No Gravity: The Plague Of Mind,PSN,Anozor SARL,Realtech VR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 09,N/A
755,No Heroes Allowed!,PSN,Sony Computer Entertainment,Acquire,N/A,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 10,N/A
756,No Luca No,XBL,Microsoft,Silver Dollar Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 11,N/A
757,No More Heroes / Red Steel,Wii,Ubisoft,Grasshopper Manufacture / Ubisoft Paris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 09,N/A
758,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,PC,Sierra Entertainment,Monolith Productions,N/A,8.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 02,N/A
759,No Time to Explain,XOne,TinyBuild Games,TinyBuild Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jul 15,N/A
760,No Time to Explain,OSX,TinyBuild Games,TinyBuild Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 13,N/A
761,No Time to Explain,PC,TinyBuild Games,TinyBuild Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 13,N/A
762,No.1 Muscle Ranking - Kinniku Banzuke Vol.3: Saikyou no Challenger Tanjyou!,PS,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 00,N/A
763,Noah's Ark,NES,Konami,Source Research & Development,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
764,Noble Ridge! 1-Hanashi & 2-Hanashi Box Edition,PC,Unknown,Mana,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 11,N/A
765,Nobunaga Hiroku: Ge-Ten no Yume,PS,Athena,Athena,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 97,N/A
766,Nobunaga Ibun,GBA,Global A Entertainment,Global A Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jul 02,N/A
767,Nobunaga Kouki,SNES,Yanoman,Yanoman,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 93,N/A
768,Nobunaga Mahjong,XB,E-Frontier,E-Frontier,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 03,N/A
769,Nobunaga no Yabou,GBA,KOEI,Koei / Inis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 01,N/A
770,Nobunaga no Yabou for WonderSwan,WS,KOEI,Koei/Inis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 99,N/A
771,Nobunaga no Yabou Game Boy Han 2,GB,KOEI,Koei / Inis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 99,N/A
772,Nobunaga no Yabou Online,PC,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 04,N/A
773,Nobunaga no Yabou Online,PS2,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jun 03,N/A
774,Nobunaga no Yabou Online: Haten no Shou,PC,Unknown,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
775,Nobunaga no Yabou Online: Haten no Shou,PS2,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 06,N/A
776,Nobunaga no Yabou Online: Houou no Shou,PC,Tecmo Koei,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 12,N/A
777,Nobunaga no Yabou Online: Shinsei no Shou,PS3,Tecmo Koei,Tecmo Koei Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 10,N/A
778,Nobunaga no Yabou Online: Souha no Shou,PC,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 08,N/A
779,Nobunaga no Yabou Online: Souha no Shou,PS2,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 08,N/A
780,Nobunaga no Yabou Online: Tappi no Shou,PS2,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 04,N/A
781,Nobunaga no Yabou Returns,SAT,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 96,N/A
782,Nobunaga no Yabou Value Set,SAT,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 97,N/A
783,Nobunaga no Yabou: Bushou Fuuunroku,NES,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 91,N/A
784,Nobunaga no Yabou: Bushou Fuuunroku,PS,KOEI,Koei / Inis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 99,N/A
785,Nobunaga no Yabou: Bushou Fuuunroku,PCE,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 93,N/A
786,Nobunaga no Yabou: Bushou Fuuunsoku,GEN,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 91,N/A
787,Nobunaga no Yabou: Haouden,SCD,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 94,N/A
788,Nobunaga no Yabou: Haouden,3DO,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 94,N/A
789,Nobunaga no Yabou: Haouden,GEN,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 94,N/A
790,Nobunaga no Yabou: Haouden,PS,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 95,N/A
791,Nobunaga no Yabou: Kakushin,PC,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 05,N/A
792,Nobunaga no Yabou: Kakushin with Power-Up Kit,Wii,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 08,N/A
793,Nobunaga no Yabou: Kunitori Zunou Battle,DS,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 08,N/A
794,Nobunaga no Yabou: Ranseiki,XB,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 02,N/A
795,Nobunaga no Yabou: Ranseiki with Power-Up Kit,PS2,KOEI,Koei / Inis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 02,N/A
796,Nobunaga no Yabou: Reppuuden,DC,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 99,N/A
797,Nobunaga no Yabou: Reppuuden,PSP,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 06,N/A
798,Nobunaga no Yabou: Reppuuden with Power-Up Kit,PS,KOEI,Koei / Inis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 00,N/A
799,Nobunaga no Yabou: Reppuuden with Power-Up Kit,PSP,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 06,N/A
800,Nobunaga no Yabou: Returns,PS,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 96,N/A
801,Nobunaga no Yabou: Sengouku Gunyuuden,PS,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 98,N/A
802,Nobunaga no Yabou: Sengouku Gunyuuden,SAT,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 98,N/A
803,Nobunaga no Yabou: Sho Hoshi Hasumi,SAT,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 98,N/A
804,Nobunaga no Yabou: Shouseiroku,PS,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 97,N/A
805,Nobunaga no Yabou: Shouseiroku,PSP,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 05,N/A
806,Nobunaga no Yabou: Shouseiroku with Power-Up Kit,DC,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 99,N/A
807,Nobunaga no Yabou: Shouseiroku with Power-Up Kit,PS,KOEI,Koei / Inis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 99,N/A
808,Nobunaga no Yabou: Soutensoku,PC,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 02,N/A
