,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
915,Simple 1500 Series Vol. 14: The Block Kuzushi,PS,Karuchua,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 99,N/A
916,Simple 1500 Series Vol. 15: The Pachinko,PS,D3 Publisher,Claftman,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 99,N/A
917,Simple 1500 Series Vol. 17: The Bike Race,PS,D3 Publisher,NCS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 99,N/A
918,Simple 1500 Series Vol. 19: The Sugoroku,PS,D3 Publisher,Amedio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 99,N/A
919,Simple 1500 Series Vol. 21: The Yakyuu,PS,D3 Publisher,E's,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 00,N/A
920,Simple 1500 Series Vol. 23: The Gateball,PS,D3 Publisher,Amedio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 99,N/A
921,Simple 1500 Series Vol. 24: The Gun Shooting,PS,D3 Publisher,Tatsunoko Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 99,N/A
922,Simple 1500 Series Vol. 25: The Keiba,PS,D3 Publisher,Nekogumi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 00,N/A
923,Simple 1500 Series Vol. 28: The Dungeon RPG,PS,D3 Publisher,Mint and Plophet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 00,N/A
924,Simple 1500 Series Vol. 29: The Tsuri,PS,D3 Publisher,Access Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 00,N/A
925,Simple 1500 Series Vol. 2: The Shogi,PS,Chat Noir,Alpha-Beta,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 98,N/A
926,Simple 1500 Series Vol. 30: The Basketball,PS,D3 Publisher,I.T. Planning,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 00,N/A
927,Simple 1500 Series Vol. 31: The Sound Novel,PS,D3 Publisher,Ooparts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 00,N/A
928,Simple 1500 Series Vol. 33: The Takkyuu,PS,D3 Publisher,Amedio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 00,N/A
929,Simple 1500 Series Vol. 34: The Quiz Bangumi,PS,D3 Publisher,Athena,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 00,N/A
930,Simple 1500 Series Vol. 36: The Renai Simulation,PS,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 00,N/A
931,Simple 1500 Series Vol. 37: The Illustration Puzzle and Slide Puzzle,PS,D3 Publisher,Earthly Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 00,N/A
932,Simple 1500 Series Vol. 38: The Real Racing: Toyota,PS,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 00,N/A
933,Simple 1500 Series Vol. 39: The Mahjong 2,PS,D3 Publisher,Warashi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 00,N/A
934,Simple 1500 Series Vol. 3: The GoMoku Narabe,PS,Chat Noir,Itsui,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 98,N/A
935,Simple 1500 Series Vol. 40: The Shogi 2,PS,D3 Publisher,Warashi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 00,N/A
936,Simple 1500 Series Vol. 41: The Reversi 2,PS,D3 Publisher,Yuki,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 00,N/A
937,Simple 1500 Series Vol. 42: The Igo 2,PS,D3 Publisher,Yuki Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 00,N/A
938,Simple 1500 Series Vol. 43: The Hanafuda 2,PS,D3 Publisher,Yuki Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 00,N/A
939,Simple 1500 Series Vol. 46: The Mahjong Ochi Chige,PS,D3 Publisher,Enterbrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 00,N/A
940,Simple 1500 Series Vol. 47: The Skateboard,PS,D3 Publisher,Microcabin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 00,N/A
941,Simple 1500 Series Vol. 49: The Casino,PS,D3 Publisher,Break,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 00,N/A
942,Simple 1500 Series Vol. 4: The Reversi,PS,D3 Publisher,Itsui,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 98,N/A
943,Simple 1500 Series Vol. 50: The Billiards 2,PS,D3 Publisher,argent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 00,N/A
944,Simple 1500 Series Vol. 51: The Jigsaw Puzzle,PS,D3 Publisher,AMS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Dec 00,N/A
945,Simple 1500 Series Vol. 52: The Pro Wrestling 2,PS,D3 Publisher,Yuke's,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 00,N/A
946,Simple 1500 Series Vol. 54: The Volleyball - Break Volley Plus,PS,D3 Publisher,Aqua Rogue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 01,N/A
947,Simple 1500 Series Vol. 55: The Darts,PS,D3 Publisher,Amedio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 01,N/A
948,Simple 1500 Series Vol. 56: The Sniper,PS,D3 Publisher,Sol,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 01,N/A
949,Simple 1500 Series Vol. 57: The Meiro,PS,D3 Publisher,Mint,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 01,N/A
950,Simple 1500 Series Vol. 58: The Sumo,PS,D3 Publisher,Multimedia Intelligence Transfer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 01,N/A
951,Simple 1500 Series Vol. 59: The Suiri ~IT Tantei: 18 no Jikenbo~,PS,D3 Publisher,Tomcat System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 01,N/A
952,Simple 1500 Series Vol. 5: The Igo,PS,D3 Publisher,Ken Chen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 98,N/A
953,Simple 1500 Series Vol. 60: The Table Hockey,PS,D3 Publisher,Break,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 01,N/A
954,Simple 1500 Series Vol. 61: The Quiz 2,PS,D3 Publisher,O Part,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 01,N/A
955,Simple 1500 Series Vol. 62: The Ski,PS,D3 Publisher,Atelier Double,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 01,N/A
956,Simple 1500 Series Vol. 63: The Gun Shooting 2,PS,D3 Publisher,AMS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 01,N/A
957,Simple 1500 Series Vol. 65: The Golf,PS,D3 Publisher,Highwaystar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 01,N/A
958,Simple 1500 Series Vol. 66: The Kaiten - Mawasun Da!!,PS,D3 Publisher,Taito,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 01,N/A
959,Simple 1500 Series Vol. 67: The Soccer (Dynamite Soccer 1500),PS,D3 Publisher,A-Max,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 01,N/A
960,Simple 1500 Series Vol. 6: The Hanafuda,PS,D3 Publisher,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 98,N/A
961,Simple 1500 Series Vol. 70: The War Simulation,PS,D3 Publisher,Best Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
962,Simple 1500 Series Vol. 71: The Renai Simulation 2,PS,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
963,Simple 1500 Series Vol. 72: The Beach Volley,PS,D3 Publisher,Break,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
964,Simple 1500 Series Vol. 74: The Horror Mystery,PS,D3 Publisher,Game Stage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 01,N/A
965,Simple 1500 Series Vol. 77: The Suiei,PS,D3 Publisher,Highwaystar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01,N/A
966,Simple 1500 Series Vol. 78: The Zero Yon,PS,D3 Publisher,Quintet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01,N/A
967,Simple 1500 Series Vol. 79: The Shisenshou,PS,D3 Publisher,Irem Software Engineering,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 01,N/A
968,Simple 1500 Series Vol. 7: The Card,PS,D3 Publisher,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 98,N/A
969,Simple 1500 Series Vol. 81: The Renai Adventure - Okaeri!,PS,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 01,N/A
970,Simple 1500 Series Vol. 82: The Sensuikan,PS,D3 Publisher,Tomcat System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 02,N/A
971,Simple 1500 Series Vol. 84: The Intro Quiz,PS,D3 Publisher,AMS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 02,N/A
972,Simple 1500 Series Vol. 85: The Sengoku Bushou,PS,D3 Publisher,Siesta,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 02,N/A
973,Simple 1500 Series Vol. 86: The Onigokko,PS,D3 Publisher,Sol,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 02,N/A
974,Simple 1500 Series Vol. 87: The Kyoutei,PS,D3 Publisher,Highwaystar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 02,N/A
975,Simple 1500 Series Vol. 88: The Gal Mahjong,PS,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 02,N/A
976,Simple 1500 Series Vol. 8: The Solitaire,PS,D3 Publisher,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 98,N/A
977,Simple 1500 Series Vol. 91: The Gambler ~Honoo no Tobaku Densetsu~,PS,D3 Publisher,Tomcat System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 02,N/A
978,Simple 1500 Series Vol. 92: The Tozan RPG ~Ginrei no Hasha~,PS,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 02,N/A
979,Simple 1500 Series Vol. 94: The Cameraman ~Gekisha Boy Omakefu~,PS,D3 Publisher,Irem Software Engineering,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 02,N/A
980,Simple 1500 Series Vol. 96: The Yakyuu 2,PS,D3 Publisher,Access,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 02,N/A
981,Simple 1500 Series Vol. 98: The Futsal,PS,D3 Publisher,Axes Art Amuse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Sep 02,N/A
982,Simple 1500 Series Vol. 99: The Kendo,PS,D3 Publisher,Amedio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 02,N/A
983,Simple 1500 Series Vol. 9: The Chess,PS,D3 Publisher,F. Schneider and Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 99,N/A
984,Simple 1500 Series Vol.75: The Double Shooting ~RayStorm x RayCrisis~,PS,D3 Publisher,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01,N/A
985,Simple 2000 Honkaku Shikou Series Vol. 2: The Igo,PS2,D3 Publisher,Yuki Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 02,N/A
986,Simple 2000 Series Portable Vol. 1: The Mahjong,PSP,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 10,N/A
987,Simple 2000 Series Portable Vol. 1: The Mahjong,PSN,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 10,N/A
988,Simple 2000 Series Portable Vol. 2: The Shogi,PSP,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 10,N/A
989,Simple 2000 Series Portable Vol. 2: The Shogi,PSN,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 10,N/A
990,Simple 2000 Series Vol. 110: The Toubou Prisoner,PS2,D3 Publisher,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Oct 06,N/A
991,Simple 2000 Series Vol. 112: The Tousou Highway 2: Road Warrior 2050,PS2,D3 Publisher,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Dec 06,N/A
992,Simple 2000 Series Vol. 113: The Tairyou Jigoku,PS2,D3 Publisher,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 07,N/A
993,Simple 2000 Series Vol. 114: The Onna Okappichi Torimonochou - Oharuchan Go Go Go!,PS2,D3 Publisher,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 07,N/A
994,Simple 2000 Series Vol. 115: The Roomshare to Iu Seikatsu,PS2,D3 Publisher,ThinkArts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 07,N/A
995,Simple 2000 Series Vol. 116: The Neko-Mura no Ninnin - Pagu Daikan no Akugyou Sanmai,PS2,D3 Publisher,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 07,N/A
996,Simple 2000 Series Vol. 117: The Zerosen,PS2,D3 Publisher,Mobile & Game Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 07,N/A
997,Simple 2000 Series Vol. 118: The Ochimusha - Doemu Samurai Toujou,PS2,D3 Publisher,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 07,N/A
998,Simple 2000 Series Vol. 119: The Survival Game 2,PS2,D3 Publisher,BestMedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 11,N/A
999,Simple 2000 Series Vol. 121: The Boku no Machidzukuri 2 - Machi-ing Maker 2.1,PS2,D3 Publisher,Indi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 07,N/A
1000,Simple 2000 Series Vol. 123: The Office Love Jikenbou - Reijou Tantei,PS2,D3 Publisher,Tomcat System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 08,N/A
1001,"Simple 2000 Series Vol. 12: The Quiz 20,000 Mon",PS2,D3 Publisher,Warashi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 02,N/A
1002,Simple 2000 Series Vol. 13: The Renai Adventure 2 - Jo no Ko no Tameno,PS2,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 02,N/A
1003,Simple 2000 Series Vol. 15: The Rugby,PS2,D3 Publisher,Siesta,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 02,N/A
1004,Simple 2000 Series Vol. 17: The Suiri - Aratanaru 20 no Jikenbo,PS2,D3 Publisher,Tomcat System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 02,N/A
1005,Simple 2000 Series Vol. 19: The Renai Simulation - Renai Kissa Watashi ni Oma Cafe,PS2,D3 Publisher,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 02,N/A
1006,Simple 2000 Series Vol. 1: The Table Game,PS2,D3 Publisher,Yuki Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 01,N/A
1007,Simple 2000 Series Vol. 21: The Bishoujo Simulation RPG - Moonlight Tale,PS2,D3 Publisher,Yuki Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 03,N/A
1008,Simple 2000 Series Vol. 25: The Menkyo Shutoku Simulation,PS2,D3 Publisher,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 03,N/A
1009,Simple 2000 Series Vol. 27: The Pro Yakyuu: 2003 Pennant Race,PS2,D3 Publisher,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 03,N/A
1010,Simple 2000 Series Vol. 29: The Renai Board - Seishun 18 Radio,PS2,D3 Publisher,Billiken Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th May 03,N/A
1011,Simple 2000 Series Vol. 34: The Renai Horror Adventure - Hyouryuu Shoujo,PS2,D3 Publisher,Siesta,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 03,N/A
1012,Simple 2000 Series Vol. 36: The Musume Ikusei Simulation - Otousan to Issho,PS2,D3 Publisher,Yuki Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 03,N/A
1013,Simple 2000 Series Vol. 38: The Yuujou Adventure: Hotaru Soul,PS2,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 03,N/A
1014,Simple 2000 Series Vol. 40: The Touyou Sandai Uranjustsu,PS2,D3 Publisher,Game Stage,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 03,N/A
1015,Simple 2000 Series Vol. 43: The Saiban,PS2,D3 Publisher,Tomcat System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 03,N/A
1016,Simple 2000 Series Vol. 44: The Hajimete no RPG,PS2,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jan 04,N/A
1017,"Simple 2000 Series Vol. 45: Koi to Namida to, Tsuioku to...",PS2,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 04,N/A
1018,Simple 2000 Series Vol. 46: The Kanji Quiz - Challenge! Kanji Kentai,PS2,D3 Publisher,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 04,N/A
1019,Simple 2000 Series Vol. 4: The Double Mahjong Puzzle,PS2,D3 Publisher,Metro Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 02,N/A
1020,Simple 2000 Series Vol. 56: The Survival Game,PS2,D3 Publisher,BestMedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 04,N/A
1021,Simple 2000 Series Vol. 58: The Gekai,PS2,D3 Publisher,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Sep 04,N/A
1022,Simple 2000 Series Vol. 59: The Uchuujin to Hanashi Sou!,PS2,D3 Publisher,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 04,N/A
1023,Simple 2000 Series Vol. 62: The Super Puzzle Bobble DX,PS2,D3 Publisher,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 04,N/A
1024,Simple 2000 Series Vol. 66: The Party Unou Quiz,PS2,D3 Publisher,IMJ Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 04,N/A
1025,Simple 2000 Series Vol. 67: The Suiri ~Soshite Daremo Inakunatta~,PS2,D3 Publisher,Tomcat System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 04,N/A
1026,Simple 2000 Series Vol. 98: The Roman Sabou,PS2,D3 Publisher,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 06,N/A
1027,Simple 2000 Series Vol. 9: The Renai Adventure - Bittersweet Fools,PS2,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Sep 02,N/A
1028,Simple 2000 Series Vol.73: The Saiyuki Saruden,PS2,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 05,N/A
1029,Simple 2000 Series Wii Vol. 1: The Table Game,Wii,D3 Publisher,Yuki Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 08,N/A
1030,Simple 2000 Ultimate Series Vol. 1: Love * Smash! Super Tennis Players,PS2,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jan 02,N/A
1031,Simple 2000 Ultimate Series Vol. 20: Love * Mahjong! 2,PS2,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Oct 04,N/A
1032,Simple 2000 Ultimate Vol. 5: Love * Mahjong!,PS2,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 02,N/A
1033,Simple 2500 Series Portable!! Vol. 13: The Akuma Hunters - Exorsister,PSP,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 09,N/A
1034,Simple 2960 Tomodachi Series Vol. 1: The Table Game Collection,GBA,D3 Publisher,Access,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 03,N/A
1035,Simple Characters 2000 Series Vol. 01: Kidou Senshi Gundam: The Gunjin Shogi,PS,Bandai,Amedio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01,N/A
1036,Simple Characters 2000 Series Vol. 02: Afro Inu: The Puzzle,PS,Bandai,Bam Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01,N/A
1037,Simple Characters 2000 Series Vol. 03: Kamen Rider: The Bike Race,PS,Bandai,Highwaystar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 01,N/A
1038,Simple Characters 2000 Series Vol. 04: Jarin-Ko Chie: The Hanafuda,PS,Bandai,Bam Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 01,N/A
1039,Simple Characters 2000 Series Vol. 05: Highschool Kimengumi: The Table Hockey,PS,Bandai,Break,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 01,N/A
1040,Simple Characters 2000 Series Vol. 06: Dokonjou Gaeru: The Mahjong,PS,Bandai,Yuki Enterprise,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 02,N/A
1041,Simple Characters 2000 Series Vol. 07: Ikkyuu-san: The Quiz,PS,Bandai,Ooparts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 02,N/A
1042,Simple Characters 2000 Series Vol. 08: Gatchaman: The Shooting,PS,Bandai,Warashi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 02,N/A
1043,Simple Characters 2000 Series Vol. 09: Tsuri Kichi Sanpei: The Tsuri,PS,Bandai,Ving-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 02,N/A
1044,Simple Characters 2000 Series Vol. 10: Sakigake!! Otojojuku - The Dodge Ball,PS,Bandai,Access,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 02,N/A
1045,Simple Characters 2000 Series Vol. 11: Meitantei Conan - The Board Game,PS,Bandai,D3 Publisher,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 02,N/A
1046,Simple Characters 2000 Series Vol. 12: Kidou Butouden G Gundam: The Battle,PS,Bandai,Natsume,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 02,N/A
1047,Simple Characters 2000 Series Vol. 13: Kidou Senki Gundam W: The Battle,PS,Bandai,Natsume,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 02,N/A
1048,Simple Characters 2000 Series Vol. 14: Nantettantei Idol: The Jigsaw Puzzle,PS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 02,N/A
1049,Simple Characters 2000 Series Vol. 15: Cyborg 009: The Block Kuzushi,PS,Bandai,Access,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 02,N/A
1050,Simple Characters 2000 Series Vol. 16: Ganba no Bouken: The Puzzle Action,PS,Bandai,Ooparts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 03,N/A
1051,Simple Characters 2000 Series Vol. 17: Sentou Mecha Xabungle: The Racing Action,PS,Bandai,Access,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 03,N/A
1052,Simple DS Series Vol. 10: The Doko Demo Kanji Quiz,DS,D3 Publisher,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 06,N/A
1053,Simple DS Series Vol. 19: Yareba Dekiru! THE Micro Step Gijutsu de Oboeru Eitango,DS,D3 Publisher,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 07,N/A
1054,Simple DS Series Vol. 22: The Zero-Yon * Shinya,DS,D3 Publisher,Tamsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 07,N/A
1055,Simple DS Series Vol. 25: The Koushounin,DS,D3 Publisher,"Affect Co., Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 07,N/A
1056,Simple DS Series Vol. 27: The Misshitsukara no Dasshutsu: The Suiri Bangai-hen,DS,D3 Publisher,Intense/Tomcat System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 07,N/A
