,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
770,EA Strategy Collection,PC,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 06,N/A
771,Eador: Masters of the Broken World,PC,Rockstar,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 13,N/A
772,Eagle Eye Golf,PS2,Aksys Games,Telenet Japan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 06,N/A
773,Eamon,PC,Unknown,PC-SIG,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
774,Earache Extreme Metal Racing,PSP,Unknown,Metro3D,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
775,Earache: Extreme Metal Racing,Wii,Data Design Interactive,Data Design Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 08,N/A
776,Earache: Extreme Metal Racing,PC,Metro 3D,Data Design Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 06,N/A
777,Earache: Extreme Metal Racing,PS2,Metro 3D,Data Design Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 07,N/A
778,Earnest Evans,SCD,Wolf Team,Wolf Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 91,N/A
779,Earnest Evans,GEN,Renovation,Wolf Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
780,Earth 2140,PC,Interplay,TopWare Interactive Poland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97,N/A
781,Earth 2140 Trilogy,PC,TopWare,Reality Pump Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 97,N/A
782,Earth 2150,PC,SSI,TopWare Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jun 00,N/A
783,Earth 2150: Lost Souls,PC,Strategy First,Zuxxez,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 02,N/A
784,Earth 2150: The Moon Project,PC,"Strategic Simulations, Inc",TopWare,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 01,N/A
785,Earth Defense,GEN,Realtec,AV Artisan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
786,Earth Defense Force,SNES,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
787,Earth Defense Force,VC,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 10,N/A
788,Earth Light,SNES,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 92,N/A
789,Earth Light: Luna Strike,SNES,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 96,N/A
790,Earth Saver Plus: Inseki Bakuha Daisakusen,DSiW,Tom Create,Tom Create,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th May 10,N/A
791,Earth Shaker,XBL,Microsoft,Battenberg Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 10,N/A
792,EarthNight,OSX,cleaversoft,cleaversoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 19,N/A
793,EarthNight,PC,cleaversoft,cleaversoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 19,N/A
794,EarthNight,And,cleaversoft,cleaversoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 19,N/A
795,EarthNight,PSV,cleaversoft,cleaversoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 19,N/A
796,EarthNight,PS4,cleaversoft,cleaversoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
797,Earthrise,PC,Interstel,Interstel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
798,Earthshield,PSN,Sony Computer Entertainment,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 10,N/A
799,Earthworm Jim,SNES,Playmates,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 94,N/A
800,Earthworm Jim,GG,Playmates,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
801,Earthworm Jim,GEN,Playmates,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 94,N/A
802,Earthworm Jim,GB,Playmates,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
803,Earthworm Jim,MS,Tec Toy,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
804,Earthworm Jim,VC,Interplay,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 08,N/A
805,Earthworm Jim,PC,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 95,N/A
806,Earthworm Jim,WW,Unknown,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
807,Earthworm Jim,DSiW,Gameloft,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 10,N/A
808,Earthworm Jim 1 & 2: The Whole Can 'O Worms,PC,Playmates,Rainbow Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 96,N/A
809,Earthworm Jim 2,SNES,Playmates,Shiny Entertainment,N/A,8.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
810,Earthworm Jim 2,SAT,Playmates,Screaming Pink,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
811,Earthworm Jim 2,GEN,Playmates,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
812,Earthworm Jim 2,PC,Interplay,Rainbow Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 96,N/A
813,Earthworm Jim 2,PS,Unknown,Screaming Pink,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
814,Earthworm Jim 2,VC,Interplay,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 09,N/A
815,Earthworm Jim 3D,PC,Interplay,VIS Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 00,N/A
816,Earthworm Jim HD,XBL,Gameloft,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 10,N/A
817,Earthworm Jim HD,PSN,Gameloft,Gameloft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 10,N/A
818,Earthworm Jim Special Edition,SCD,Playmates,Shiny Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 95,N/A
819,Earthworm Jim: Menace 2 the Galaxy,GB,Crave Entertainment,David A. Palmer Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 99,N/A
820,East India Company: Battle of Trafalgar,PC,Paradox Interactive,Nitro Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 09,N/A
821,East India Company: Privateer,PC,Paradox Interactive,Nitro Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 09,N/A
822,East vs West: A Hearts of Iron Game,PC,Paradox Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 14,N/A
823,Easter Bunneh,XBL,Microsoft,Soulfire Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 09,N/A
824,Easter Bunny's Big Day,PS,Mastiff,Mastiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 03,N/A
825,Easy Golf: Course Architect,XBL,Microsoft,Barkers Crest Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 08,N/A
826,Eat Them!,PSN,Sony Computer Entertainment,FluffyLogic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10,N/A
827,Eat! Fat! FIGHT!,WW,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Dec 09,N/A
828,Eberouge,PS,Takara,Fujitsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 97,N/A
829,Eberouge,SAT,Takara,Fujitsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 97,N/A
830,Eberouge 2,PS,Takara,Fujitsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 99,N/A
831,Eberouge Special: Koi to Mahou no Gakuen Seikatsu,PS,Takara,Fujitsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 98,N/A
832,Eberouge Special: Koi to Mahou no Gakuen Seikatsu,SAT,Takara,Fujitsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 98,N/A
833,Ecco Jr.,GEN,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
834,Ecco Jr.,VC,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 07,N/A
835,Ecco Jr.,PC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 10,N/A
836,Ecco the Dolphin,GG,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
837,Ecco the Dolphin,SCD,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
838,Ecco the Dolphin,VC,Sega,Novotrade International,N/A,6.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 06,N/A
839,Ecco the Dolphin,MS,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
840,Ecco the Dolphin,PC,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
841,Ecco the Dolphin,XBL,Sega,Backbone Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 07,N/A
842,Ecco the Dolphin (Genesis),PC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 10,N/A
843,Ecco the Dolphin: Defender of the Future,DC,Sega,Appaloosa Interactive,N/A,8.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 00,N/A
844,Ecco: The Tides of Time,GG,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
845,Ecco: The Tides of Time,VC,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jul 07,N/A
846,Ecco: The Tides of Time,SCD,Sega,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
847,Ecco: The Tides of Time,MS,Tec Toy,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
848,Ecco: The Tides of Time,PC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 10,N/A
849,Echelon,PC,Buka Entertainment,MADia Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 01,11th Jul 18
850,Echelon: Wind Warriors,PC,Buka Entertainment,Buka Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 04,19th Jul 18
851,Echo Bazaar,PC,Unknown,Failbetter Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
852,Echo Night,PSN,From Software,From Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 07,N/A
853,Echo Night 2,PS,From Software,From Liquid Mirror Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Aug 99,N/A
854,Echo Night 2,PSN,From Software,From Liquid Mirror Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 07,N/A
855,Echo of the Wilds,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 14,N/A
856,echochrome,PSN,Sony Computer Entertainment,SCE Japan Studio,7.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 08,17th Sep 18
857,echochrome (PSP),PSN,Sony Computer Entertainment,SCE Japan Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 08,17th Sep 18
858,echochrome ii,PSN,Sony Computer Entertainment,SCE Japan Studio,N/A,8.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10,16th Sep 18
859,echochrome ii,PS3,Sony Computer Entertainment,SCE Japan Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 10,16th Sep 18
860,Echoes,PSN,Halfbrick Studios,Halfbrick Studios,N/A,7.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 09,N/A
861,Echoes of Eridu,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
862,Echoes+,XBL,Microsoft,Binary Zoo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 09,N/A
863,echoshift,PSN,Sony Computer Entertainment,SCE Japan Studio,N/A,7.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 10,17th Sep 18
864,Ecks vs. Sever,GBA,BAM! Entertainment,Crawfish Interactive,N/A,7.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 01,N/A
865,Eclipse War Online,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 14,N/A
866,Eco Shooter: Plant 530,WW,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 09,N/A
867,Eco Tycoon: Project Green,PC,THQ,ValuSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 09,N/A
868,Ecolibrium,PSV,Sony Computer Entertainment America,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Feb 13,N/A
869,Ecolis: Aoi Umi to Ugoku Shima,DS,GungHo,Headlock,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th May 09,N/A
870,EcoQuest 2: Lost Secret of the Rainforest,PC,Unknown,"Sierra On-Line, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
871,EcoQuest: The Search for Cetus,PC,Sierra Entertainment,"Sierra On-Line, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
872,Ecsaform,PS,"Emotion, Inc.","Emotion, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 99,N/A
873,Ectoplasmic Wars,XBL,Microsoft,theHans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 09,N/A
874,ECW Hardcore Revolution,DC,Acclaim Entertainment,Acclaim Entertainment,N/A,4.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Feb 00,N/A
875,ECW Hardcore Revolution,GB,Acclaim Entertainment,Crawfish Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 00,N/A
876,ECW: Anarchy Rulz,DC,Acclaim Entertainment,Acclaim Entertainment,N/A,4.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Dec 00,N/A
877,Ed's Farm,DS,Zoo Digital Publishing,FrontLine Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 07,N/A
878,"Ed, Edd n Eddy: The Mis-Edventures",PC,Midway Games,A2M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 05,N/A
879,Eddie Kidd Jump Challenge,PC,Unknown,Martech,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
880,Eden Eternal,PC,Aeria Games & Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 11,N/A
881,Edgar Torrenteras Extreme Biker,PC,Sierra Entertainment,Deibus Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99,N/A
882,Edge,PSN,Mobigame,Mobigame SARL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 10,N/A
883,Edge,PC,Two Tribes,Mobigame,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 11,N/A
884,Edge,MS,Unknown,Mobigame,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
885,Edge of Twilight,PS3,Unknown,FuzzyEyes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
886,Edge of Twilight,X360,Unknown,FuzzyEyes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
887,Edge of Twilight,PC,Unknown,FuzzyEyes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
888,Edo Bunka Rekishi Kentei DS,DS,Marvelous Interactive,Marvelous Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Mar 08,N/A
889,Eduardo the Samurai Toaster,WW,Semnat Studios,Semnat Studios LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 09,N/A
890,Eek! The Cat,SNES,Ocean,CTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94,N/A
891,Eets,PC,Klei Entertainment,Klei Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 06,N/A
892,Eets: Chowdown!,XBL,Klei Entertainment,Klei Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 07,N/A
893,eexy life: East End X Yuri,PS,Sony Music Entertainment,Sony Music Entertainment Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 96,16th Sep 18
894,Efficus,PS,Genki,Genki,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 98,N/A
895,Efteling Tycoon,PC,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Oct 07,N/A
896,Egawa Suguro no Super League CD,SCD,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Aug 93,N/A
897,Egg,PS,Toshiba EMI,Toshiba EMI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 98,N/A
898,Egg Baby,And,Nix Hydra Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 13,N/A
899,Eggomania,2600,US Games,US Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
900,Eggy,VC,D4 Enterprise,Bothtec,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 08,N/A
901,Egypt 1156 B.C.: Tomb of the Pharaoh,PS,Canal+ Multimedia,Cryo Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00,N/A
902,Egypt II: The Heliopolis Prophecy,PC,DreamCatcher Interactive,Cryo Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00,N/A
903,Egypt II: The Heliopolis Prophecy,PS,Cryo Interactive,Cryo Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 01,N/A
904,Ehrgeiz,PSN,Square Enix,DreamFactory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 08,N/A
905,Eidolon,PC,Ice Water Games,Ice Water Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 14,N/A
906,Eien no Aseria: Kono Daichi no Hate de,PSP,CyberFront,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 12,N/A
907,Eien no Aseria: The Spirit of Eternity Sword,PS2,Nippon Ichi Software,Xuse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th May 05,N/A
908,Eien no Aseria: The Spirit of Eternity Sword Expansion,PC,Xuse,Xuse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Aug 04,N/A
909,Eien no Aseria: The Spirit of Eternity Sword Special Edition,PC,Xuse,Xuse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 11,N/A
910,Eien no Etheria: The Spirit of Eternity Sword,PC,Xuse,Xuse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 03,N/A
911,Eien no Filena,SNES,Tokuma Shoten,Tokuma Shoten,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 95,N/A
912,Eightman,NG,SNK,Pallas,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 91,N/A
913,Eigo Koubunhen: 26 Units,GBA,Keynet,Keynet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 01,N/A
914,Eigo o Taberu Fushigi na Ikimono Marsh,DS,Dimple Entertainment,Microvision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 07,N/A
915,Eijukugo Target 1000,GB,Imagineer,C-Lab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 97,N/A
916,Eijukugo Target 1000 DS,DS,IE Institute,IE Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 07,N/A
917,Eijukugohen: 650 Phrases,GBA,Keynet,Keynet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 01,N/A
918,Eiken 2-Kyuu Level no Kaiwa Hyuugen 333,GB,Imagineer,C-Lab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 97,N/A
919,Eiken DS Training,DS,IE Institute,IE Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Sep 07,N/A
920,Eiken-Ou: 2-Kyuuhen,DS,Gakken,Gakken Index,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 08,N/A
921,Eiken-Ou: 3-Kyuuhen,DS,Gakken,Gakken Index,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 07,N/A
922,Eiken-Ou: 4-Kyuuhen,DS,Gakken,Gakken Index,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 07,N/A
923,Eiken-Ou: Jun-2-Kyuuhen,DS,Gakken,Gakken Index,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 07,N/A
924,Eikou no Saint Andrews,N64,Seta Corporation,Seta Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 96,N/A
925,Eikou no St Andrews Old Course,PS,Shogakukan,Shogakukan Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 97,N/A
926,Eikou Seminar Koushiki DS Kyouzaki: Chuugakkou Eitango - Eitan Zamurai DS,DS,Educational Network,Educational Network,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 09,N/A
927,Eikou Seminar Koushiki DS Kyouzaki: Shougakkou Eigo - Eitan Zamurai DS,DS,Educational Network,Educational Network,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 09,N/A
928,Einhänder,PSN,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 08,N/A
929,Einherjar: The Viking's Blood,PC,CIRCLE Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 12,N/A
930,Einherjar: The Viking's Blood,PC,CIRCLE Entertainment,KBMJ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 12,20th Jul 18
931,Eisei Meijin,PS,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 95,N/A
932,Eisei Meijin 3: Game Creator Yoshimura Nobuhiro no Zunou,DC,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 99,N/A
933,Eisei Meijin II,PS,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 96,N/A
934,Eisei Meijin III,PS,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 99,N/A
935,Eisei Meijin VI,GC,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 02,N/A
936,Eisei Meijin VI,PS2,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 02,N/A
937,Eitango Target 1900,GB,Imagineer,C-Lab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 96,N/A
938,Eitango Target 1900 DS,DS,IE Institute,IE Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 06,N/A
939,Eitangohen: 2000 Words,GBA,Keynet,Keynet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 01,N/A
940,Eithea,PS,Atlus,TamTam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 01,N/A
941,Eiyuu Densetsu: Sora no Kiseki FC,PC,Falcom Corporation,Nihon Falcom Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Dec 09,N/A
942,Eiyuu Densetsu: Sora no Kiseki Set,PC,Falcom Corporation,Nihon Falcom Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Dec 09,N/A
