,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
1052,Blood Bowl,PSN,Focus Home Interactive,Cyanide Studio,N/A,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 10,N/A
1053,Blood Bowl (1995),PC,MicroLeague,"Destiny Software Productions, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1054,Blood II: The Chosen,PC,GT Interactive,Monolith Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 98,N/A
1055,Blood Knights,PS3,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1056,Blood Knights,X360,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1057,Blood Knights,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1058,Blood Lines,PS,Sony Computer Entertainment,Radical Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 99,N/A
1059,Blood of the Werewolf,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 13,N/A
1060,Blood Omen 2,PC,Eidos Interactive,Crystal Dynamics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 02,N/A
1061,Blood Omen: Legacy of Kain,PC,Activision,Silicon Knights,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 97,N/A
1062,Blood Omen: Legacy of Kain,PSN,Sony Computer Entertainment,Silicon Knights,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Sep 09,N/A
1063,Blood Tempest,XBL,Microsoft,ZXB Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 10,N/A
1064,Blood+ Final Piece,PSP,Sony Computer Entertainment,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 06,N/A
1065,Blood: Plasma Pak,PC,GT Interactive,GT Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 97,N/A
1066,Blood: The Last Vampire (Gekan),PS2,Sony Computer Entertainment,Sugar & Rockets,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 00,N/A
1067,Bloodbath,X360,United Developers,Freedom Factory Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 14,01st May 18
1068,Bloodbath,PC,United Developers,Freedom Factory Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 14,01st May 18
1069,Bloodrayne,PSN,Majesco,Terminal Reality,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 11,N/A
1070,BloodRayne 2,PC,Majesco,Terminal Reality,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 05,N/A
1071,BloodRayne: Betrayal,XBL,Majesco,WayForward Technologies,N/A,7.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 11,N/A
1072,BloodRayne: Betrayal,PSN,Majesco,WayForward Technologies,N/A,7.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 11,N/A
1073,BloodRayne: The Shroud,3DS,Unknown,Majesco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1074,Bloodshot,GEN,Acclaim Entertainment,Domark,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1075,Bloodsports.TV,PC,Fatshark,Toadman Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 15,N/A
1076,Bloody Good Time,XBL,Ubisoft,Outerlight,N/A,5.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 10,N/A
1077,Bloody Roar,PSN,Sony Computer Entertainment,Eighting / Raizing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 09,N/A
1078,Bloody Roar II,PSN,Sony Computer Entertainment,Eighting / Raizing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 10,N/A
1079,Bloody Streets,PC,Headless Wizard,Headless Wizard,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 15,N/A
1080,Bloody Vampire,3DS,Agetec,SilverStar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 13,N/A
1081,Bloody Wolf,PCE,Turbo Technologies,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
1082,Bloody Wolf,VC,G-mode,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jun 07,N/A
1083,BloodyCheckers,XBL,Microsoft,kerry,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 11,N/A
1084,Bloom,PC,Studio Fawn,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1085,Bloom,OSX,Studio Fawn,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1086,Bloons,PSN,Hands On Mobile,Bloober Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 09,N/A
1087,Bloons,WW,Hands On Mobile,Bloober Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 10,N/A
1088,Bloons,DSiW,Hands On Mobile,Bloober Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 10,N/A
1089,Bloons TD,PSN,Digital Goldfish,Digital Goldfish,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 11,N/A
1090,Bloons TD,DSiW,Digital Goldfish,Digital Goldfish Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 11,N/A
1091,Blow,XBL,Vector 2 Games,David Flook,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 08,N/A
1092,Blow Me Up,XBL,Microsoft,Stegersaurus Games 2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 11,N/A
1093,BlowOut,XBL,Majesco,Terminal Reality,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 09,N/A
1094,BlowOut,PC,Majesco,Terminal Reality,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 03,N/A
1095,Blue Almanac,GEN,Unknown,Hot B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1096,Blue Angelo: Angels from the Shrine,GBA,Shibuya Interactive,Virtual Spaghetti,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 05,N/A
1097,Blue Breaker,SAT,Human Entertainment,Human Club,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 97,N/A
1098,Blue Breaker Burst: Bishou o Anata to,PS,Human Entertainment,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 98,N/A
1099,Blue Breaker Burst: Egao no Asuni,PS,Human Entertainment,HuneX,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 98,N/A
1100,Blue Breaker: Egao no Yakusoku,PS,Human Entertainment,Human Club,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Dec 97,N/A
1101,Blue Estate,PC,Focus Home Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
1102,Blue Estate,XOne,Focus Home Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
1103,Blue Estate,PS4,Focus Home Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
1104,Blue Exorcist: The Phantom Labyrinth of Time,PSP,Unknown,Namco Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1105,Blue Force,PC,Tsunami Media,"Tsunami Media, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
1106,Blue Forest Story: Kaze no Fuuin,PS,Right Stuff,Right Stuff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 96,N/A
1107,Blue Forest Story: Kaze no Fuuin,3DO,Right Stuff,Right Stuff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 96,N/A
1108,Blue Lagoon,PC,NOA,NOA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 04,N/A
1109,Blue Lightning,AJ,Atari,Epyx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 95,N/A
1110,Blue Lightning,Lynx,Atari,Epyx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89,N/A
1111,Blue Print,5200,CBS Electronics,Solitaire Group,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
1112,Blue Print,2600,CBS Electronics,CBS Electronics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
1113,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,PSN,Nippon Ichi Software,Flight-Plan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 10,N/A
1114,Blue Sky Blue,DC,Reindeer,Reindeer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 03,N/A
1115,Blue Sky Blue,PC,Emu,Emu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 02,N/A
1116,Blue Streak,PC,Nexon,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 16,N/A
1117,Blue Submarine No. 6: Saigetsu Fumahito- Time and Tide,DC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 00,N/A
1118,Blue Toad Murder Files: The Mysteries of Little Riddle,PC,Relentless Software,Relentless Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 10,N/A
1119,Blue Toad Murder Files: The Mysteries of Little Riddle,PSN,Relentless Software,Relentless Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 10,N/A
1120,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Five,PSN,Relentless Software,Relentless Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 10,N/A
1121,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Four,PSN,Relentless Software,Relentless Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 10,N/A
1122,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode One,PSN,Relentless Software,Relentless Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 09,N/A
1123,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode One,PC,Relentless Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 10,N/A
1124,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Six,PSN,Relentless Software,Relentless Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 10,N/A
1125,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Three,PSN,Relentless Software,Relentless Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 10,N/A
1126,Blue Toad Murder Files: The Mysteries of Riddle Litttle - Episode Two,PSN,Relentless Software,Relentless Software,N/A,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Mar 10,N/A
1127,Blue Wing Blitz,WS,Square,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 01,N/A
1128,Blue's Clues: Blue's Alphabet Book,GB,Mattel Interactive,Vicarious Visions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jan 01,N/A
1129,Blue's Journey,NG,SNK,ADK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 91,N/A
1130,Blue's Journey,VC,D4 Enterprise,ADK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 07,N/A
1131,Blueberry Garden,PC,Erik Svedäng,Erik Svedäng,8.0,5.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Jun 09,N/A
1132,BluePrint Racer 4D,XBL,Microsoft,ECHS BACHS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 09,N/A
1133,Blues and Bullets,PC,A Crowd of Monsters,A Crowd of Monsters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 15,07th Sep 18
1134,BMX Airmaster,2600,Unknown,TNT Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89,N/A
1135,BMX Trial: Alex Kidd,MS,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 87,N/A
1136,BMX Trick Racer,GBA,Simon & Schuster Interactive,Simon & Schuster,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 03,N/A
1137,Bo Jackson Baseball,NES,Data East,Beam Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 91,N/A
1138,Bo Jackson's Hit and Run! Baseball and Football,GB,THQ,Equilibrium,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 91,N/A
1139,Board Game Classics Collection,PC,iWin,iWin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 09,N/A
1140,Boarder Zone,GB,Infogrames,Software Creations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99,N/A
1141,Boardwalk Ball Toss,DSiW,Skyworks Interactive,Skyworks Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 11,N/A
1142,Boardwalk Tycoon,PC,Unknown,Pixel after Pixel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1143,Boat no Tsuriken,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 00,N/A
1144,Bob Came in Pieces,PC,Unknown,Ludosity Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jan 10,N/A
1145,Bob the Builder: Can We Fix It?,PC,THQ,Steel Monkeys,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 01,N/A
1146,Bob the Builder: Can We Fix It? / Tweenies: Game Time,PS,BBC Multimedia,Various,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 09,N/A
1147,Bob the Builder: Festival of Fun,PS2,Blast! Entertainment Ltd,Atomic Planet Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 07,N/A
1148,Bob the Builder: Fix it Fun!,GB,THQ,Tiertex Design Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 01,N/A
1149,Bobbin's Quest,XBL,Microsoft,Ziba Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 09,N/A
1150,Bobby Carrot Forever,WW,Unknown,FDG Entertainment,N/A,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1151,Bobby Fischer Teaches Chess,PC,Interplay,Mission Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1152,Bobby is Going Home,2600,Bit Corporation,Bit Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
1153,Bobby Says - Dance with me!,XBL,Microsoft,Mexond,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 09,N/A
1154,Bobby's Cosmic Adventure,2600,"Telegames, Inc.","Telegames, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 90,N/A
1155,Boboboubo Boubobo Dassutsu! Hajike Royale,GC,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 05,N/A
1156,Boboboubo Boubobo: 9 Kiwame Senshi Gyagu Yuugou,GBA,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 04,N/A
1157,Boboboubo Boubobo: Bakutou Hajike Taisen,GBA,Hudson Soft,Hudson,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 04,N/A
1158,Boboboubo Boubobo: Majide!!? Shinken Shoubu,GBA,Hudson Soft,Rokumendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 03,N/A
1159,Boboboubo Boubobo: Shuumare! Taikan Boubobo,PS2,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 04,N/A
1160,Body and Brain Connection: Higher Learning I,XBL,Namco Bandai,Namco Bandai Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 11,N/A
1161,Body and Brain Connection: Higher Learning II,XBL,Namco Bandai,Namco Bandai Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 11,N/A
1162,Body Conquest II,PCE,Unknown,Hacker International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
1163,Body Count,GEN,Sega,Probe Entertainment Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
1164,Bodycon Digital Rave Part 1,3DO,Unknown,Trans-Pegasus Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 94,N/A
1165,Bodycount,PC,Unknown,Team6 Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1166,Boggle,PC,Hasbro Interactive,Hasbro Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 97,N/A
1167,Boggle Plus,GB,Parker Bros.,Sculptured Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 92,N/A
1168,Boiling Point: Road to Hell,PC,Atari,Deep Shadows,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 05,N/A
1169,Boing!,2600,First Star Software,First Star Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
1170,Boingz,WW,RealArcade,NinjaBee,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 08,N/A
1171,Bokan Go Go Go,PS,Banpresto,Banpresto,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 01,N/A
1172,Boko Yume no Tatsujin,DC,Fujicom,Fujicom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 02,N/A
1173,Boku mo Sekai o Sukuitai,WW,Poisoft,Poisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 10,N/A
1174,Boku mo Sekai o Sukuitai: Battle Tournament,WW,Poisoft,Poisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 10,N/A
1175,Boku mo Sekai wo Sukuitai,WW,Unknown,Poisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1176,Boku no Camp Ba,GB,Naxat Soft,Naxat Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 00,N/A
1177,Boku no Choro-Q,PS,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 02,N/A
1178,Boku no Kabuto - Kuwagata,GBA,MTO,MTO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 03,N/A
1179,Boku no Kabuto Mushi,GBA,MTO,MTO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 01,N/A
1180,Boku no Kuwagata,GBA,MTO,MTO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 01,N/A
1181,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",PSN,Sony Computer Entertainment,Millenium Kitchen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jul 09,N/A
1182,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSN,Sony Computer Entertainment,Millenium Kitchen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 10,N/A
1183,Boku no Natsuyasumi: Himitsu Taiken,PC,Completes,Completes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 04,N/A
1184,Boku no Tennis Jinsei,DC,Binbou Soft,Binbou Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 01,N/A
1185,Boku to Bokura no Natsu,DC,KID,KID,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 02,N/A
1186,Boku wa Koukuu Kanseikan,PS,Syscom,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 99,N/A
1187,Boku wa Koukuu Kanseikan,GBA,Tamsoft,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 01,N/A
1188,Boku wa Koukuu Kanseikan 3: Challenge 2,PC,TechnoBrain,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 09,N/A
1189,Boku wa Koukuu Kanseikan 3: Hawaii Honolulu Kokusai Kuukou,PC,TechnoBrain,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 11,N/A
1190,Boku wa Koukuu Kanseikan 3: Hong Kong Kai Tek Airport,PC,TechnoBrain,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 09,N/A
1191,Boku wa Koukuu Kanseikan 3: Onikawa Blue Corridor - Fukkoku Fanservice-Han,PC,TechnoBrain,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 09,N/A
1192,Boku wa Koukuu Kanseikan 3: Sendai Airmanship,PC,TechnoBrain,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 09,N/A
1193,Boku wa Koukuu Kanseikan 3: Shin Chitose Snowing Day,PC,TechnoBrain,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 09,N/A
1194,Boku wa Koukuu Kanseikan 3: Tokyo Dream Gateway,PC,TechnoBrain,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 10,N/A
1195,Boku wa Koukuu Kanseikan : Airport Hero Narita,PSN,Sonic Powered,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 10,N/A
1196,Boku wa Koukuu Kanseikan: Airport Hero Haneda,PSP,Sonic Powered,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 10,N/A
1197,Boku wa Koukuu Kanseikan: Airport Hero Kankuu,PSP,Sonic Powered,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 10,N/A
1198,Boku wa Koukuu Kanseikan: Airport Hero NaHa,PSP,Sonic Powered,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 06,N/A
1199,Boku wa Koukuu Kanseikan: Airport Hero Naha,PSN,Sonic Powered,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 10,N/A
1200,Boku wa Koukuu Kanseikan: Airport Hero Narita,PSP,Sonic Powered,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 06,N/A
1201,Boku wa Koukuu Kanseikan: Airport Hero Shinchitose,PSP,Sonic Powered,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 07,N/A
1202,Boku wa Koukuu Kanseikan: Airport Hero Shinchitose,PSN,Sonic Powered,TechnoBrain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Sep 10,N/A
1203,Boku wa Plarail Untenshi,WW,Takara Tomy,Takara Tomy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jan 10,N/A
1204,"Boku, Doraemon",DC,Sega Toys,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jan 01,N/A
1205,Bokujou Monogatari Harvest Moon for Girl,PSN,Marvelous Interactive,Victor Interactive Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Dec 08,N/A
1206,Bokujou Monogatari: Harvest Moon for Girl,PS,Victor Interactive,Victor Interactive Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 00,N/A
1207,Bokujou Monogatari: Shiawase no Uta,GC,Marvelous Interactive,Marvelous Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Mar 05,N/A
1208,Bokujyoukeieteki Board Game: Umapoly,PS,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Dec 99,N/A
1209,Bokukano: Koi Hanashi Party! Naisho na Otoko no Girls Talk,PC,Unknown,Gspot,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 11,N/A
1210,Bokura no Telebi Game Kentei,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jun 08,N/A
1211,Bolt,PC,Disney Interactive Studios,Avalanche Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 08,N/A
1212,Bolt,XBL,Disney Interactive Studios,Avalanche Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 09,N/A
1213,Bomb Boat,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 02,N/A
1214,Bomb Disposal Expert,XBL,Microsoft,Evolution Dreams Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 09,N/A
1215,Bomb Jack (Arcade),VC,Tecmo,Tehkan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Aug 09,N/A
