,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
1327,Jampack Volume 10,PS2,Sony Computer Entertainment,Sony Computer Entertainment America,N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,27th Apr 04,15th Oct 18
1328,Dexter's Laboratory Deesaster Strikes,GBA,BAM! Entertainment,Virtucraft,N/A,6.5,N/A,N/A,0.41m,0.30m,0.11m,N/A,0.01m,26th Sep 01,N/A
1329,NFL GameDay 2004,PS2,Sony Computer Entertainment,989 Sports,N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,27th Aug 03,N/A
1330,Tomb Raider: The Last Revelation,PC,Eidos Interactive,Core Design Ltd.,N/A,N/A,N/A,N/A,0.41m,0.41m,0.00m,N/A,N/A,31st Oct 99,N/A
1331,Scooby-Doo and the Cyber Chase,GBA,THQ,Software Creations,N/A,N/A,N/A,N/A,0.41m,0.30m,0.11m,N/A,0.01m,31st Dec 01,N/A
1332,Pro Evolution Soccer 2011,PS2,Konami,Konami,N/A,N/A,N/A,N/A,0.41m,0.04m,0.21m,0.05m,0.11m,02nd Nov 10,N/A
1333,Football Manager Handheld 2011,PSP,Sega,Sports Interactive,N/A,N/A,N/A,N/A,0.41m,N/A,0.28m,N/A,0.14m,26th Nov 10,N/A
1334,Sega Rally Championship 2,DC,Sega,Sega-AM3,N/A,8.5,N/A,N/A,0.41m,N/A,N/A,0.41m,N/A,31st Oct 99,N/A
1335,Quake II,PS,Activision,HammerHead Ltd.,N/A,N/A,N/A,N/A,0.41m,0.23m,0.16m,N/A,0.03m,05th Oct 99,N/A
1336,Crash of the Titans,PS2,Sierra Entertainment,Unknown,N/A,N/A,N/A,N/A,0.41m,0.34m,0.01m,N/A,0.06m,04th Oct 07,N/A
1337,Tom Clancy's HAWX 2,PS3,Ubisoft,Ubisoft Bucharest,N/A,N/A,N/A,N/A,0.41m,0.21m,0.12m,0.03m,0.05m,07th Sep 10,N/A
1338,MLB 10: The Show,PS2,Sony Computer Entertainment,SCEA San Diego Studios,N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,02nd Mar 10,N/A
1339,Wheel of Fortune: 2nd Edition,PS,Hasbro Interactive,Artech Studios,N/A,N/A,N/A,N/A,0.41m,0.23m,0.16m,N/A,0.03m,18th Oct 00,N/A
1340,Osmos,PC,Hemisphere Games,Hemisphere Games,N/A,7.8,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,08th Aug 09,N/A
1341,Tom Clancy's Rainbow Six: Lockdown,XB,Ubisoft,Red Storm Entertainment,N/A,N/A,N/A,N/A,0.41m,0.26m,0.13m,N/A,0.02m,06th Sep 05,N/A
1342,TimeShift,X360,Sierra Entertainment,Saber Interactive,N/A,7.0,N/A,N/A,0.41m,0.36m,0.02m,N/A,0.03m,30th Oct 07,N/A
1343,Star Wars The Clone Wars: Republic Heroes,PSP,LucasArts,Krome Studios,N/A,N/A,N/A,N/A,0.41m,0.21m,0.13m,N/A,0.07m,06th Oct 09,N/A
1344,Jamestown: Legend of the Lost Colony,PC,Unknown,Final Form Games,N/A,8.3,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,08th Jun 11,N/A
1345,Cool Boarders 2001,PS,Sony Computer Entertainment,Idol Minds Digital Entertainment,N/A,N/A,N/A,N/A,0.41m,0.23m,0.16m,N/A,0.03m,31st Oct 00,N/A
1346,Radiata Stories,PS2,Square Enix,tri-Ace,N/A,7.7,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,06th Sep 05,N/A
1347,Grudge Warriors,PS,Take-Two Interactive,Tempest Software,N/A,N/A,N/A,N/A,0.41m,0.23m,0.16m,N/A,0.03m,05th Jun 00,N/A
1348,World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,PS,Konami,KCET,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.39m,0.03m,23rd Mar 01,N/A
1349,300: March to Glory,PSP,Warner Bros. Interactive,Collision Studios,N/A,4.9,N/A,N/A,0.41m,0.27m,0.08m,N/A,0.07m,27th Feb 07,N/A
1350,Call of Duty: Modern Warfare: Mobilized,DS,Activision,n-Space,N/A,7.6,N/A,N/A,0.41m,0.36m,0.02m,N/A,0.03m,10th Nov 09,N/A
1351,Mobile Suit Gundam,SAT,Bandai,CRI,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.41m,N/A,22nd Dec 95,N/A
1352,Marvel Super Hero Squad,DS,THQ,Halfbrick Studios,N/A,N/A,N/A,N/A,0.41m,0.36m,0.02m,N/A,0.03m,20th Oct 09,N/A
1353,Cars: Race-O-Rama,PSP,THQ,Rainbow Studios,N/A,N/A,N/A,N/A,0.41m,0.29m,0.07m,N/A,0.06m,13th Oct 09,N/A
1354,LEGO The Lord of the Rings,3DS,Warner Bros. Interactive Entertainment,TT Fusion,N/A,N/A,N/A,N/A,0.41m,0.21m,0.17m,N/A,0.03m,30th Oct 12,17th Jan 18
1355,Jimmy Neutron: Boy Genius,PS2,THQ,Big Sky Software,N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,26th Sep 02,N/A
1356,X-Men: The Official Game,PS2,Activision,"Z-Axis, Ltd.",N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,16th May 06,N/A
1357,Freebie,PC,Unknown,hyperboreanGames,N/A,N/A,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 19
1358,E0: Enemy Zero,SAT,Sega,Warp,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.41m,0.00m,31st Oct 97,N/A
1359,JumpStart: Escape from Adventure Island,Wii,Knowledge Adventure,Knowledge Adventure Inc.,N/A,N/A,N/A,N/A,0.41m,0.38m,N/A,N/A,0.03m,17th Nov 09,N/A
1360,Nicktoons: Unite!,PS2,THQ,Blue Tongue,N/A,N/A,N/A,N/A,0.41m,0.34m,0.01m,N/A,0.06m,26th Oct 05,N/A
1361,Farming Simulator 2015,PS4,Focus Home Interactive,Giants Software,N/A,N/A,N/A,N/A,0.41m,0.13m,0.22m,N/A,0.07m,19th May 15,11th Apr 18
1362,NASCAR Racing,PS,Sierra Entertainment,Papyrus,N/A,N/A,N/A,N/A,0.41m,0.23m,0.16m,N/A,0.03m,30th Sep 96,N/A
1363,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.41m,N/A,26th Nov 09,N/A
1364,Boku no Natsuyasumi 2: Umi no Bouken Hen,PS2,Sony Computer Entertainment,Millennium Kitchen,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.41m,N/A,11th Jul 02,N/A
1365,WWE All Stars,PS3,THQ,THQ,N/A,7.6,N/A,N/A,0.41m,0.16m,0.18m,N/A,0.07m,29th Mar 11,N/A
1366,Medal of Honor Heroes 2,Wii,Electronic Arts,Team Fusion,N/A,N/A,N/A,N/A,0.41m,0.33m,0.04m,0.01m,0.03m,13th Nov 07,N/A
1367,Cars: Mater-National Championship,PS3,THQ,Rainbow Studios,N/A,N/A,N/A,N/A,0.41m,0.37m,0.01m,N/A,0.03m,30th Oct 07,N/A
1368,BlazBlue: Continuum Shift,PS3,Aksys Games,Arc System Works,N/A,8.7,N/A,N/A,0.41m,0.21m,0.08m,0.09m,0.04m,27th Jul 10,N/A
1369,Command & Conquer: Red Alert,PS,Westwood Studios,Westwood Studios,N/A,7.8,N/A,N/A,0.41m,0.23m,0.16m,N/A,0.03m,31st Oct 97,N/A
1370,Tales of Zestiria,PC,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,20th Oct 15,N/A
1371,AKB1/48: Idol to Guam de Koishitara...,PSP,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,06th Oct 11,N/A
1372,Dig Dug,NES,Namco,Namco,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.41m,N/A,04th Jun 85,N/A
1373,Itadaki Street DS,DS,Square Enix,Armor Project / Think Garage,N/A,N/A,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,21st Jun 07,N/A
1374,Ogre Battle 64: Person of Lordly Caliber,N64,Atlus,Quest Corporation,N/A,9.1,N/A,N/A,0.41m,0.10m,0.02m,0.25m,0.04m,07th Oct 00,N/A
1375,RalliSport Challenge 2,XB,Microsoft Game Studios,Digital Illusions,N/A,N/A,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,04th May 04,N/A
1376,SD Gundam G Generation Spirits,PS2,Namco Bandai,Tom Create,N/A,N/A,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,29th Nov 07,N/A
1377,Shin Megami Tensei: Persona 4,PS2,Atlus,Atlus,9.3,9.2,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,08th Dec 08,11th Jan 18
1378,Superman: The New Superman Adventures,N64,Titus,Titus Software,N/A,N/A,N/A,N/A,0.41m,0.33m,0.07m,N/A,0.00m,31st May 99,N/A
1379,Project CARS,XOne,Bandai Namco Games,Slightly Mad Studios,N/A,N/A,N/A,N/A,0.41m,0.21m,0.16m,N/A,0.04m,12th May 15,05th Jan 18
1380,Fantastic Pets,X360,THQ,Blitz Game Studios,N/A,N/A,N/A,N/A,0.41m,0.30m,0.08m,N/A,0.04m,12th Apr 11,N/A
1381,NiGHTS: Journey of Dreams,Wii,Sega,Sonic Team,N/A,7.0,9.1,N/A,0.41m,0.32m,0.02m,0.04m,0.03m,18th Dec 07,N/A
1382,The Terminator: Dawn of Fate,PS2,Atari,Paradigm Entertainment,N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,16th Sep 02,N/A
1383,Rogue Galaxy: Director's Cut,PS2,Sony Computer Entertainment,Level 5,N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,21st Mar 07,N/A
1384,Transformers: Revenge of the Fallen,PSP,Activision,Savage Entertainment,N/A,3.8,N/A,N/A,0.41m,0.17m,0.15m,N/A,0.08m,23rd Jun 09,N/A
1385,Armored Core,PS,Sony Computer Entertainment,From Software,N/A,7.2,N/A,N/A,0.41m,0.13m,0.09m,0.16m,0.03m,31st Oct 97,N/A
1386,James Patterson Women's Murder Club: Games of Passion,DS,THQ,Griptonite Games,N/A,N/A,N/A,N/A,0.41m,0.15m,0.22m,N/A,0.05m,22nd Sep 09,N/A
1387,Top Spin 4,X360,2K Sports,2K Czech,N/A,8.2,N/A,N/A,0.41m,0.15m,0.22m,N/A,0.04m,15th Mar 11,N/A
1388,Densha De Go! 2,PS,Taito,Taito Corporation,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.38m,0.03m,18th Mar 99,N/A
1389,SpongeBob SquigglePants,Wii,THQ,WayForward Technologies,N/A,5.4,N/A,N/A,0.41m,0.35m,0.03m,N/A,0.03m,12th Apr 11,N/A
1390,Mass Effect Trilogy,X360,Electronic Arts,BioWare,N/A,N/A,N/A,N/A,0.41m,0.28m,0.09m,N/A,0.04m,06th Nov 12,13th Oct 18
1391,Monster Jam: Urban Assault,Wii,Activision,Torus Games,N/A,N/A,N/A,N/A,0.41m,0.38m,0.00m,N/A,0.03m,28th Oct 08,N/A
1392,Harry Potter and the Deathly Hallows - Part 1,DS,Electronic Arts,EA Bright Light,N/A,N/A,N/A,N/A,0.41m,0.19m,0.18m,N/A,0.04m,09th Nov 10,N/A
1393,Katamari Forever,PS3,Namco Bandai,Bandai Namco Games,N/A,7.3,N/A,N/A,0.41m,0.26m,0.05m,0.06m,0.04m,22nd Sep 09,N/A
1394,Madden NFL Football,3DS,EA Sports,EA Tiburon,N/A,4.5,N/A,N/A,0.41m,0.37m,0.01m,N/A,0.03m,22nd Mar 11,N/A
1395,Harvest Moon: Grand Bazaar,DS,Natsume,Marvelous Interactive,N/A,N/A,N/A,N/A,0.41m,0.21m,0.05m,0.13m,0.02m,24th Aug 10,N/A
1396,Sword Art Online: Lost Song,PSV,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,N/A,0.41m,0.08m,0.04m,0.24m,0.04m,17th Nov 15,N/A
1397,Band Hero,PS2,Activision,Vicarious Visions,N/A,6.0,N/A,N/A,0.41m,0.15m,0.06m,N/A,0.20m,03rd Nov 09,N/A
1398,UEFA Euro 2008 Austria-Switzerland,PS3,Electronic Arts,Unknown,N/A,N/A,N/A,N/A,0.41m,0.08m,0.27m,N/A,0.06m,19th May 08,N/A
1399,Armored Core 2: Another Age,PS2,Agetec,From Software,N/A,N/A,N/A,N/A,0.41m,0.11m,0.08m,0.19m,0.03m,20th Aug 01,N/A
1400,Buzz! Junior: Jungle Party,PS2,Sony Computer Entertainment,Cohort Studios,N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,02nd Oct 07,N/A
1401,Mortal Kombat: Deadly Alliance,GC,Midway Games,Midway,N/A,8.6,N/A,N/A,0.41m,0.31m,0.08m,N/A,0.01m,17th Nov 02,N/A
1402,NBA 2K11,PS2,2K Sports,Visual Concepts,N/A,N/A,N/A,N/A,0.41m,0.34m,0.01m,N/A,0.06m,05th Oct 10,N/A
1403,Pro Pinball,PS,Interplay,Cunning Developments,N/A,N/A,N/A,N/A,0.41m,0.23m,0.15m,N/A,0.03m,30th Sep 96,N/A
1404,'98 Koshien,PS,Magical Company,Magical Company,N/A,N/A,N/A,N/A,0.41m,0.15m,0.10m,0.12m,0.03m,18th Jun 98,N/A
1405,NBA 2K9,PS2,2K Sports,Visual Concepts,N/A,7.0,N/A,N/A,0.41m,0.34m,0.01m,N/A,0.06m,07th Oct 08,N/A
1406,Up,PSP,THQ,THQ,N/A,N/A,N/A,N/A,0.41m,0.24m,0.09m,N/A,0.07m,26th May 09,N/A
1407,Green Day: Rock Band,X360,MTV Games,Harmonix Music Systems,N/A,7.8,N/A,N/A,0.41m,0.24m,0.13m,N/A,0.04m,08th Jun 10,N/A
1408,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,Konami,Konami Computer Entertainment Japan,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.40m,0.01m,05th Jul 01,N/A
1409,Nintendo Labo: Toy-Con 03 Vehicle Kit,NS,Nintendo,Nintendo EPD,N/A,7.0,N/A,N/A,0.41m,0.16m,0.15m,0.06m,0.03m,14th Sep 18,19th Nov 18
1410,Just Dance 2015,PS4,Ubisoft,Ubisoft Paris,N/A,N/A,N/A,N/A,0.41m,0.21m,0.13m,N/A,0.07m,21st Oct 14,03rd Apr 18
1411,Marvel: Ultimate Alliance 2,PS2,Activision,n-Space,N/A,N/A,N/A,N/A,0.41m,0.23m,0.02m,N/A,0.16m,15th Sep 09,N/A
1412,LEGO Harry Potter: Years 5-7,3DS,Warner Bros. Interactive,TT Fusion,N/A,N/A,N/A,N/A,0.41m,0.18m,0.19m,N/A,0.03m,11th Nov 11,17th Jan 18
1413,Mario no Super Picross,SNES,Nintendo,Jupiter Multimedia,N/A,N/A,7.5,N/A,0.41m,N/A,N/A,0.41m,0.00m,14th Sep 95,N/A
1414,"Ed, Edd n Eddy: The Mis-Edventures",PS2,Midway Games,A2M,N/A,4.8,N/A,N/A,0.41m,0.34m,0.01m,N/A,0.06m,03rd Nov 05,N/A
1415,Jikkyou Powerful Pro Yakuu '94,SNES,Konami,Konami,N/A,N/A,N/A,N/A,0.41m,N/A,N/A,0.41m,N/A,11th Mar 94,N/A
1416,Sword Art Online: Hollow Realization,PS4,Namco Bandai Games,Aquria,N/A,N/A,N/A,N/A,0.41m,0.18m,0.06m,0.12m,0.05m,08th Nov 16,22nd Mar 19
1417,Disney's Tarzan Untamed,PS2,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,N/A,0.41m,0.20m,0.16m,N/A,0.05m,14th Nov 01,N/A
1418,Battlefield 2: Modern Combat,X360,Electronic Arts,Digtal Illusions,N/A,7.8,N/A,N/A,0.41m,0.35m,0.02m,0.01m,0.03m,11th Apr 06,N/A
1419,Theatrhythm Final Fantasy: Curtain Call,3DS,Square Enix,Square Enix,N/A,N/A,N/A,N/A,0.41m,0.16m,0.08m,0.15m,0.02m,16th Sep 14,29th Jan 19
1420,Knockout Kings 2001,PS,EA Sports,EA Sports,N/A,N/A,N/A,N/A,0.41m,0.23m,0.15m,N/A,0.03m,30th Oct 00,N/A
1421,From Russia with Love,PS2,Electronic Arts,EA Redwood Shores,N/A,N/A,N/A,N/A,0.41m,0.34m,0.01m,N/A,0.06m,01st Nov 05,N/A
1422,Shadow Tactics: Blades of the Shogun,PC,Daedalic Entertainment,Mimimi Productions,N/A,8.3,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,06th Dec 16,15th Sep 18
1423,Destiny: The Collection,XOne,Activision,Bungie,N/A,N/A,N/A,N/A,0.41m,0.25m,0.12m,N/A,0.04m,19th Sep 16,14th Sep 18
1424,NBA Jam,Wii,EA Sports,EA Canada,N/A,8.0,N/A,N/A,0.41m,0.36m,0.02m,N/A,0.02m,05th Oct 10,N/A
1425,Hyperdimension Neptunia Re;Birth1,PC,Unknown,Compile Heart,N/A,N/A,N/A,0.41m,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 19
1426,Just Dance Kids 2,X360,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,0.41m,0.29m,0.08m,N/A,0.03m,25th Oct 11,N/A
1427,Rune Factory 3: A Fantasy Harvest Moon,DS,Natsume,Neverland Company,N/A,8.0,N/A,N/A,0.41m,0.26m,0.03m,0.10m,0.02m,09th Nov 10,N/A
1428,Naughty Bear,X360,505 Games,Artificial Mind and Movement,N/A,4.4,N/A,N/A,0.41m,0.21m,0.15m,N/A,0.04m,29th Jun 10,N/A
1429,Minority Report: Everybody Runs,PS2,Activision,Treyarch,N/A,N/A,N/A,N/A,0.41m,0.20m,0.15m,N/A,0.05m,18th Nov 02,N/A
1430,Spider-Man: Web of Shadows,X360,Activision,Shaba Games / Treyarch,N/A,6.6,N/A,N/A,0.40m,0.36m,0.02m,N/A,0.03m,21st Oct 08,N/A
1431,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,Sony Computer Entertainment,Various,N/A,N/A,N/A,N/A,0.40m,0.23m,0.15m,N/A,0.03m,28th Oct 03,N/A
1432,Six Flags Fun Park,Wii,Ubisoft,7 Studios,N/A,N/A,N/A,N/A,0.40m,0.27m,0.09m,N/A,0.04m,03rd Mar 09,N/A
1433,NFL GameDay 2002,PS,Sony Computer Entertainment,989 Sports,N/A,N/A,N/A,N/A,0.40m,0.23m,0.15m,N/A,0.03m,06th Aug 01,N/A
1434,Pengo,2600,Atari,Atari,N/A,N/A,N/A,N/A,0.40m,0.38m,0.02m,N/A,0.00m,01st Jan 84,N/A
1435,Mouse Trap,2600,Coleco,Coleco,N/A,N/A,N/A,N/A,0.40m,0.38m,0.02m,N/A,0.00m,01st Jan 82,N/A
1436,Tak and the Power of Juju,GC,THQ,Avalanche Software,N/A,N/A,N/A,N/A,0.40m,0.31m,0.08m,N/A,0.01m,15th Oct 03,N/A
1437,TNA iMPACT!,PS3,Midway Games,Midway Studios Los Angeles,N/A,6.3,N/A,N/A,0.40m,0.22m,0.12m,N/A,0.06m,09th Sep 08,N/A
1438,Eternal Darkness: Sanity's Requiem,GC,Nintendo,Silicon Knights,N/A,9.3,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,24th Jun 02,N/A
1439,Beowulf: The Game,X360,Ubisoft,Ubisoft,N/A,4.9,N/A,N/A,0.40m,0.36m,0.01m,N/A,0.03m,13th Nov 07,N/A
1440,Cabela's Big Game Hunter 2010,PS3,Activision,Cauldron,N/A,N/A,N/A,N/A,0.40m,0.37m,N/A,N/A,0.03m,29th Sep 09,N/A
1441,Skylanders: SuperChargers,XOne,Activision,Vicarious Visions,N/A,N/A,N/A,N/A,0.40m,0.31m,0.05m,N/A,0.04m,20th Sep 15,06th Apr 18
1442,NBA Jam,PS3,EA Sports,EA Tiburon,N/A,N/A,N/A,N/A,0.40m,0.22m,0.12m,N/A,0.06m,16th Nov 10,N/A
1443,Medarot: Kabuto / Kuwagata Version,GB,Imagineer,Natsume,N/A,N/A,N/A,N/A,0.40m,N/A,N/A,0.40m,0.00m,28th Nov 97,N/A
1444,Moshi Monsters: Moshlings Theme Park,DS,Activision,"Black Lantern Studios, Inc.",N/A,N/A,N/A,N/A,0.40m,0.03m,0.35m,N/A,0.03m,30th Oct 12,16th Oct 18
1445,NBA 2K10,PS2,2K Sports,Visual Concepts,N/A,N/A,N/A,N/A,0.40m,0.33m,0.01m,N/A,0.05m,06th Oct 09,N/A
1446,Defender,PS2,Midway Games,7 Studios,N/A,N/A,N/A,N/A,0.40m,0.20m,0.15m,N/A,0.05m,22nd Oct 02,N/A
1447,NFL GameDay 2003,PS2,Sony Computer Entertainment,989 Sports,N/A,N/A,N/A,N/A,0.40m,0.20m,0.15m,N/A,0.05m,12th Aug 02,N/A
1448,Turbo Dismount,PC,Unknown,Secret Exit Ltd.,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 19
1449,Style Lab: Makeover,DS,Ubisoft,Jet Black Games,N/A,N/A,N/A,N/A,0.40m,0.34m,0.04m,N/A,0.03m,10th Nov 09,N/A
1450,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.40m,N/A,N/A,0.40m,N/A,19th Nov 09,N/A
1451,Congo Bongo,2600,Sega,Sega,N/A,N/A,N/A,N/A,0.40m,0.37m,0.02m,N/A,0.00m,01st Jan 83,N/A
1452,Overlord,X360,Codemasters,Triumph Studios,N/A,7.7,N/A,N/A,0.40m,0.34m,0.03m,0.01m,0.03m,26th Jun 07,N/A
1453,Rapala Pro Bass Fishing 2010,X360,Activision,FUN Labs,N/A,N/A,N/A,N/A,0.40m,0.32m,0.05m,N/A,0.03m,28th Sep 10,N/A
1454,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,PC,Unknown,marbenx,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 19
1455,Gauntlet: Seven Sorrows,PS2,Midway Games,Midway Studios San Diego,N/A,N/A,N/A,N/A,0.40m,0.20m,0.15m,N/A,0.05m,12th Dec 05,N/A
1456,Harry Potter: Quidditch World Cup,GC,Electronic Arts,Electronic Arts,N/A,7.2,N/A,N/A,0.40m,0.31m,0.08m,N/A,0.01m,28th Oct 03,N/A
1457,Warriors Orochi 2 (JP sales),PS2,KOEI,Omega Force,N/A,N/A,N/A,N/A,0.40m,N/A,N/A,0.40m,N/A,23rd Sep 08,N/A
1458,Dragon Warrior Monsters 2: Tara's Adventure,GB,Enix,TOSE Software,N/A,N/A,N/A,N/A,0.40m,N/A,N/A,0.40m,N/A,15th Sep 01,N/A
1459,The Chronicles of Narnia: Prince Caspian,PS2,Disney Interactive Studios,Traveller's Tales,N/A,N/A,N/A,N/A,0.40m,0.20m,0.15m,N/A,0.05m,15th May 08,N/A
1460,The Incredibles: Rise of the Underminer,GBA,THQ,Helixe,N/A,N/A,N/A,N/A,0.40m,0.29m,0.11m,N/A,0.01m,01st Nov 05,N/A
1461,Pet in TV,PS,Sony Computer Entertainment,SCE,N/A,N/A,N/A,N/A,0.40m,N/A,N/A,0.38m,0.03m,01st Aug 98,16th Sep 18
1462,The Gunstringer,X360,Microsoft Studios,Twisted Pixel Games,N/A,7.6,N/A,N/A,0.40m,0.26m,0.10m,N/A,0.04m,13th Sep 11,29th Sep 18
1463,Battalion Wars,GC,Nintendo,Kuju Entertainment,N/A,N/A,N/A,N/A,0.40m,0.25m,0.07m,0.07m,0.01m,19th Sep 05,N/A
1464,NBA ShootOut 2000,PS,989 Studios,989 Sports,N/A,N/A,N/A,N/A,0.40m,0.22m,0.15m,N/A,0.03m,30th Nov 99,N/A
1465,Power Rangers: Dino Thunder,GC,THQ,Pacific Coast Power & Light,N/A,5.3,N/A,N/A,0.40m,0.31m,0.08m,N/A,0.01m,14th Sep 04,N/A
1466,Wall-E,PS3,THQ,Heavy Iron Studios,N/A,N/A,N/A,N/A,0.40m,0.12m,0.21m,N/A,0.08m,24th Jun 08,N/A
1467,Samurai Shodown,SNES,Takara,Takara,N/A,N/A,N/A,N/A,0.40m,N/A,N/A,0.40m,0.00m,01st Nov 94,N/A
1468,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,Konami,Konami,8.3,7.5,N/A,N/A,0.40m,0.27m,0.01m,0.09m,0.03m,19th May 09,N/A
1469,Sid Meier's Civilization: Beyond Earth,PC,2K Games,Firaxis Games,N/A,N/A,N/A,N/A,0.40m,0.14m,0.23m,N/A,0.03m,24th Oct 14,16th Oct 18
1470,Disney Sing It! High School Musical 3: Senior Year,PS3,Disney Interactive Studios,Zoe Mode,N/A,N/A,N/A,N/A,0.40m,0.08m,0.26m,N/A,0.06m,17th Feb 09,N/A
1471,MLB 15: The Show,PS3,Sony Computer Entertainment America,SCE San Diego Studio,N/A,N/A,N/A,N/A,0.40m,0.32m,0.01m,N/A,0.08m,31st Mar 15,01st May 18
1472,James Cameron's Avatar: The Game,DS,Ubisoft,Ubisoft Montreal,N/A,6.4,N/A,N/A,0.40m,0.18m,0.18m,N/A,0.04m,01st Dec 09,N/A
1473,Salt and Sanctuary,PC,Ska Studios,Ska Studios,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,15th Mar 16,10th Feb 19
1474,LEGO The Hobbit,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,08th Apr 14,15th Mar 18
1475,Fighting Vipers,SAT,Sega,Sega-AM2,N/A,8.0,N/A,N/A,0.40m,N/A,N/A,0.40m,0.00m,30th Nov 96,N/A
1476,NCAA GameBreaker 2000,PS,989 Studios,Red Zone Entertainment,N/A,N/A,N/A,N/A,0.40m,0.22m,0.15m,N/A,0.03m,31st Jul 99,N/A
1477,Transformers: Fall of Cybertron,PS3,Activision,High Moon Studios,N/A,N/A,N/A,N/A,0.40m,0.19m,0.15m,N/A,0.06m,21st Aug 12,N/A
1478,The Legend of Spyro: Dawn of the Dragon,PS2,Sierra Entertainment,Etranges Libellules,N/A,N/A,N/A,N/A,0.40m,0.12m,0.01m,N/A,0.27m,21st Oct 08,N/A
1479,Monster Trucks Mayhem,Wii,Zoo Games,Team6 Game Studios,N/A,N/A,N/A,N/A,0.40m,0.38m,N/A,N/A,0.02m,15th Sep 09,N/A
1480,AKB1/48: Idol to Koishitara...,PSP,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,23rd Dec 10,N/A
1481,ArmA: Armed Assault,PC,Unknown,Bohemia Interactive Studio,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1482,Dynasty Warriors 8,All,Unknown,Omega Force,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,N/A,16th Oct 20
1483,Gundam Breaker,All,Unknown,Namco Bandai Games,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 20
1484,John Madden Football,GEN,Electronic Arts,Park Place Productions,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
1485,Jurassic Park: Operation Genesis,All,Unknown,Blue Tongue Entertainment,N/A,N/A,N/A,0.40m,N/A,N/A,N/A,N/A,N/A,N/A,19th Jan 21
